181,519,265,None,1913,265,MoveRight
182,519,265,None,1920,265,MoveRight
183,519,265,None,1927,265,MoveRight
184,519,265,None,1934,265,MoveRight
185,519,265,None,1941,265,MoveRight
186,519,265,None,1948,265,MoveRight
187,519,265,None,1955,265,MoveRight
188,519,265,None,1962,265,MoveRight
189,519,265,None,1969,265,MoveRight
190,519,265,None,1976,265,MoveRight
191,519,265,None,1983,265,MoveRight
192,519,265,None,1990,265,MoveRight
193,519,265,None,1997,265,MoveRight
194,519,265,None,2004,265,MoveRight
195,519,265,None,2011,265,MoveRight
196,519,265,None,2018,265,MoveRight
197,519,265,None,2025,265,MoveRight
198,519,265,None,2032,265,MoveRight
199,519,265,None,2039,265,MoveRight
200,519,265,None,2046,265,MoveRight
201,519,265,None,2053,265,MoveRight
202,519,265,None,2060,265,MoveRight
203,519,265,None,2067,265,MoveRight
246,519,265,None,2067,265,SpikeStrong
246,519,265,None,2067,265,None
260,526,265,MoveRight,2067,265,None
261,533,265,MoveRight,2067,265,None
262,540,265,MoveRight,2067,265,None
263,547,265,MoveRight,2067,265,None
264,554,265,MoveRight,2067,265,None
265,561,265,MoveRight,2067,265,None
266,568,265,MoveRight,2067,265,None
267,575,265,MoveRight,2067,265,None
275,582,265,MoveRight,2067,265,None
276,589,265,MoveRight,2067,265,None
277,596,265,MoveRight,2067,265,None
278,603,265,MoveRight,2067,265,None
279,610,265,MoveRight,2067,265,None
280,617,265,MoveRight,2067,265,None
281,624,265,MoveRight,2067,265,None
282,631,265,MoveRight,2067,265,None
283,638,265,MoveRight,2067,265,None
284,645,265,MoveRight,2067,265,None
285,652,265,MoveRight,2067,265,None
286,659,265,MoveRight,2067,265,None
287,666,265,MoveRight,2067,265,None
288,673,265,MoveRight,2067,265,None
294,963,265,MoveLeft,2410,265,None
295,956,265,MoveLeft,2410,265,None
296,949,265,MoveLeft,2410,265,None
297,942,265,MoveLeft,2410,265,None
298,935,265,MoveLeft,2410,265,None
299,928,265,MoveLeft,2410,265,None
300,921,265,MoveLeft,2410,265,None
301,914,265,MoveLeft,2410,265,None
302,907,265,MoveLeft,2410,265,None
303,900,265,MoveLeft,2410,265,None
304,893,265,MoveLeft,2410,265,None
305,886,265,MoveLeft,2410,265,None
306,879,265,MoveLeft,2410,265,None
343,872,265,MoveLeft,2410,265,None
344,872,265,None,2410,265,Serve
344,865,265,MoveLeft,2410,265,None
344,865,265,None,2410,265,None
345,858,265,MoveLeft,2410,265,None
346,851,265,MoveLeft,2410,265,None
347,844,265,MoveLeft,2410,265,None
348,837,265,MoveLeft,2410,265,None
349,830,265,MoveLeft,2410,265,None
351,837,265,MoveRight,2410,265,None
352,844,265,MoveRight,2410,265,None
353,851,265,MoveRight,2410,265,None
354,858,265,MoveRight,2410,265,None
355,865,265,MoveRight,2410,265,None
356,872,265,MoveRight,2410,265,None
357,879,265,MoveRight,2410,265,None
358,886,265,MoveRight,2410,265,None
359,893,265,MoveRight,2410,265,None
360,900,265,MoveRight,2410,265,None
361,907,265,MoveRight,2410,265,None
362,914,265,MoveRight,2410,265,None
363,921,265,MoveRight,2410,265,None
364,928,265,MoveRight,2410,265,None
365,935,265,MoveRight,2410,265,None
366,942,265,MoveRight,2410,265,None
367,949,265,MoveRight,2410,265,None
368,956,265,MoveRight,2410,265,None
369,963,265,MoveRight,2410,265,None
370,970,265,MoveRight,2410,265,None
371,977,265,MoveRight,2410,265,None
372,984,265,MoveRight,2410,265,None
373,991,265,MoveRight,2410,265,None
374,998,265,MoveRight,2410,265,None
375,1005,265,MoveRight,2410,265,None
376,1012,265,MoveRight,2410,265,None
377,1019,265,MoveRight,2410,265,None
378,1026,265,MoveRight,2410,265,None
379,1033,265,MoveRight,2410,265,None
380,1040,265,MoveRight,2410,265,None
381,1047,265,MoveRight,2410,265,None
382,1054,265,MoveRight,2410,265,None
383,1061,265,MoveRight,2410,265,None
384,1068,265,MoveRight,2410,265,None
385,1075,265,MoveRight,2410,265,None
386,1082,265,MoveRight,2410,265,None
387,1089,265,MoveRight,2410,265,None
388,1096,265,MoveRight,2410,265,None
398,1089,265,MoveLeft,2410,265,None
399,1082,265,MoveLeft,2410,265,None
400,1075,265,MoveLeft,2410,265,None
401,1068,265,MoveLeft,2410,265,None
402,1061,265,MoveLeft,2410,265,None
403,1054,265,MoveLeft,2410,265,None
404,1047,265,MoveLeft,2410,265,None
405,1040,265,MoveLeft,2410,265,None
406,1033,265,MoveLeft,2410,265,None
407,1026,265,MoveLeft,2410,265,None
408,1019,265,MoveLeft,2410,265,None
409,1012,265,MoveLeft,2410,265,None
410,1005,265,MoveLeft,2410,265,None
411,998,265,MoveLeft,2410,265,None
412,991,265,MoveLeft,2410,265,None
413,984,265,MoveLeft,2410,265,None
414,984,265,Bump,2410,265,None
